Date,AAPL,BA,BAC,CAT,COP,CSCO,CVX,GE,GS,INTC,JPM,KO,MMM,MSFT,PEP,PG,SLB,WFC,WMT,XOM
2006-05-10,0.0017639168328786462,0.0036086743861330002,0.0025174183857901472,0.00290721040210574,0.002411534171427397,0.001088414754293467,0.0019490498293446604,0.0008687177636329498,0.0028350545395217698,-0.001107352447465948,0.0025837153277450935,0.0012645859640815678,0.0032340446426238883,-0.0015302134352871719,0.00044217440154895965,-0.0007552802598741415,0.003784128141210861,0.0017794055852479117,0.0009126351781965173,0.0012819762933957682
2006-05-11,0.00043088559689456464,0.0033332012469141302,0.002182519717719278,0.0022407225056717086,0.002280116926133045,0.00039829385500026273,0.0020375157814757332,0.00067219752497553,0.0020923074815189977,-0.0014839283997739113,0.002165946661644319,0.0009426506758549002,0.0029621950269565654,-0.0020800601993864057,0.00020210866493969304,-0.0010715552069175164,0.0038588599931052847,0.0013937900976212318,0.00038350403836305834,0.0011863842934988359
2006-05-12,-6.848840573207375e-05,0.0031660678053920866,0.00194269275166154,0.0015342934915103653,0.002005388726290687,0.00043630647441667556,0.0016122478420248388,0.0005611187035452343,0.0013656254595529457,-0.0017438196281807114,0.001768122476742697,0.0008658064489486195,0.0029763723808157007,-0.002316750950290129,0.00030507316809673667,-0.0013384360304224629,0.0035610203025589573,0.0010912891441888673,-2.4816002464396933e-05,0.0008072136640272583
2006-05-15,-0.00037138032980993754,0.00292277926115271,0.0019372759508102892,0.001377667626710133,0.0011239598249753124,0.0005831391723335299,0.0012883262692798473,0.0007520364314709871,0.000961268334944367,-0.0014987203229737992,0.0016441847443011415,0.0010583620625441918,0.003100486135862712,-0.002222812635946416,0.0003730652830394717,-0.001340674344494782,0.0029090086864790735,0.00109462382582071,0.00038632651422049376,0.0006062740937647008
2006-05-16,-0.00099612039301607,0.0029334154469066675,0.001978724710401447,0.0013288507535511548,0.0010867265108058337,0.00039951125786207297,0.0011573742394031658,0.0007330178919891313,0.0009545058355407958,-0.0011453416926029544,0.0015781855599223701,0.0009402896998108294,0.0028673532232477927,-0.0022552187239955964,0.0002966423675829074,-0.0012737973790982516,0.0028382557428284234,0.0012472750587990836,0.0008006552024406884,0.0005125510208190687
2006-05-17,-0.0006373921851106616,0.002405527902718874,0.0016571604160862952,0.0008957801118636348,0.0003206482818835103,0.0006097582028358213,0.0005148013949809109,0.0006797279914258306,0.0007037800090234914,-0.0015032001251318336,0.0012085187451724563,0.0008061128696494872,0.0026330562963464217,-0.002358151058294929,0.000316489226802937,-0.0014521807998893244,0.001990282256684206,0.0009176626698798096,0.0005613101947817389,-2.406126468296003e-05
2006-05-18,-0.001709032220840893,0.0018928771349300821,0.0013078669908484718,0.0005046350826179306,0.0003799599167653415,0.0006239993902591686,0.0006369200202521353,0.0004091167120501671,0.00032942030809121245,-0.0011322404503711378,0.0007212237051615185,0.0007145099358325691,0.002524769037993287,-0.002397861976690178,2.933048916647918e-06,-0.0018749083938833751,0.0018130478205585314,0.00048613767484152287,0.0007912538039666517,3.277345578118022e-05
2006-05-19,-0.0014586570273508403,0.002381406737238802,0.0012526180198851212,0.0002556324878345636,0.0005785685441986117,0.0010580529216074942,0.0006007459186899323,0.0004788892274857848,0.0007790109724486423,-0.0015071896675572757,0.0008458699006545741,0.0007725909173083115,0.0024034473824495234,-0.002557541317462277,-0.0002090720168067439,-0.0019758187095176107,0.0018818998469095293,0.0005851291937250776,0.0007459319674443725,0.00030753217003720026
2006-05-22,-0.0016832512882750136,0.002505616638300377,0.0011205828524598763,0.00019561460332047088,0.0001887729230524345,0.0007325612893736807,0.000380712583863844,0.0004951062560437906,0.0003922009744470027,-0.0018824119911872383,0.0005800092679524933,0.0006741878965984271,0.0022299469838225005,-0.002302386743027655,1.5022639270956262e-05,-0.001941234457827201,0.0013805161286834196,0.0006848621419114816,0.0008476658081092973,0.0002341594021317006
2006-05-23,-0.0016341166254246883,0.0024370963906476845,0.001015445443072366,0.000206636272404781,0.00044657895933837105,0.00044571993207283186,0.0005053593759303938,0.00037523872544252453,0.00015212020278797348,-0.0020689142201492576,0.0004282999202838903,0.000548134389335514,0.002221831572955511,-0.002630806671408131,0.00015276689063348965,-0.0018360908817857105,0.00187227482162034,0.0007680383472670657,0.0007938328116656494,0.00026514241048142446
